time,C1M1Ctime,C2M1Ctime
1565927465.333,0.534541,0.535292
1565927491.733,0.534573,0.535259
1565927518.1330001,0.534326,0.535162
1565927544.533,0.534245,0.535281
1565927572.1330001,0.534411,0.535325
1565927598.533,0.53457,0.535297
1565927624.933,0.534458,0.535231
1565927652.533,0.534496,0.535296
1565927678.933,0.534418,0.53517
1565927705.333,0.534477,0.535329
1565927732.933,0.534461,0.535284
1565927759.333,0.534393,0.535177
1565927785.733,0.534326,0.535248
1565927813.333,0.534548,0.535275
1565927839.733,0.534437,0.535281
1565927866.1330001,0.534467,0.535193
1565927892.533,0.534408,0.535251
1565927920.1330001,0.534376,0.535229
1565927946.533,0.534504,0.53534
1565927972.933,0.534597,0.535353
1565928000.533,0.534355,0.535171
1565928026.933,0.534404,0.535268
1565928053.333,0.534449,0.535186
1565928080.933,0.534508,0.535295
1565928107.333,0.534373,0.53522
1565928133.733,0.534491,0.535301
1565928161.333,0.534486,0.535249
1565928187.733,0.534354,0.535273
1565928214.1330001,0.534589,0.535309
1565928241.733,0.534447,0.535217
1565928268.1330001,0.534495,0.535339
1565928294.533,0.534362,0.535179
1565928320.933,0.534523,0.535268
1565928348.533,0.534507,0.535349
1565928374.933,0.534497,0.535258
1565928401.333,0.53442,0.535237
1565928428.933,0.534457,0.53526
1565928455.333,0.534507,0.535254
1565928481.733,0.534321,0.535244
1565928509.333,0.534303,0.535195
1565928535.733,0.534493,0.535228
1565928562.1330001,0.534343,0.535202
1565928589.733,0.534455,0.535189
1565928616.1330001,0.53437,0.535215
1565928642.533,0.534528,0.535273
1565928668.933,0.534462,0.53529
1565928696.533,0.534514,0.535415
1565928722.933,0.534426,0.535263
1565928749.333,0.534471,0.535174
1565928776.933,0.534415,0.535193
1565928803.333,0.534395,0.535254
1565928829.733,0.534394,0.535189
1565928857.333,0.534483,0.535349
1565928883.733,0.53442,0.535238
1565928910.1330001,0.534281,0.535153
1565928937.733,0.534507,0.535252
1565928964.1330001,0.534495,0.535345
1565928990.533,0.534363,0.535168
1565929018.1330001,0.534721,0.535276
1565929044.533,0.534393,0.535225
1565929070.933,0.534382,0.535153
1565929097.333,0.534367,0.535239
1565929124.933,0.534471,0.535237
1565929151.333,0.534467,0.535236
1565929177.733,0.534442,0.535243
1565929205.333,0.534533,0.535227
1565929231.733,0.534486,0.535287
1565929258.1330001,0.534417,0.535235
1565929285.733,0.534568,0.535278
1565929312.1330001,0.534515,0.535277
1565929338.533,0.53456,0.535302
1565929366.1330001,0.534595,0.535276
1565929392.533,0.534462,0.535276
1565929418.933,0.534449,0.535284
1565929445.333,0.534548,0.535253
1565929472.933,0.534364,0.535233
1565929499.333,0.534412,0.535298
1565929525.733,0.534327,0.535239
1565929553.333,0.534323,0.535138
1565929579.733,0.534362,0.535205
1565929606.1330001,0.534658,0.535361
1565929633.733,0.534462,0.535232
1565929660.1330001,0.534329,0.535237
1565929686.533,0.53443,0.535221
1565929714.1330001,0.534564,0.53545
1565929740.533,0.534419,0.535197
1565929766.933,0.534411,0.535289
1565929793.333,0.534382,0.535219
1565929820.933,0.534565,0.535251
1565929847.333,0.534248,0.53523
1565929873.733,0.534471,0.535232
1565929901.333,0.534472,0.535326
1565929927.733,0.534508,0.535274
1565929954.1330001,0.534447,0.535258
1565929981.733,0.534434,0.535267
1565930008.1330001,0.534533,0.53526
1565930034.533,0.534332,0.535201
1565930062.1330001,0.534397,0.535169
1565930088.533,0.534451,0.535265
1565930114.933,0.534431,0.535204
1565930142.533,0.534549,0.535313
1565930168.933,0.534458,0.535298
1565930195.333,0.534397,0.535276
1565930221.733,0.534443,0.535207
1565930249.333,0.534671,0.535309
1565930275.733,0.534422,0.535269
1565930302.1330001,0.534411,0.535306
1565930329.733,0.534434,0.535253
1565930356.1330001,0.534507,0.535258
1565930382.533,0.534554,0.535328
1565930410.1330001,0.534363,0.535259
1565930436.533,0.534425,0.5352
1565930462.933,0.53445,0.535251
1565930490.533,0.534637,0.535355
1565930516.933,0.534512,0.535283
1565930543.333,0.53442,0.535236
1565930569.733,0.534527,0.535341
1565930597.333,0.534516,0.53527
1565930623.733,0.53444,0.535239
1565930650.1330001,0.534487,0.53527
1565930677.733,0.534295,0.53525
1565930704.1330001,0.534416,0.535219
1565930730.533,0.534461,0.535211
1565930758.1330001,0.534444,0.535245
1565930784.533,0.534366,0.535232
1565930810.933,0.534433,0.535241
1565930838.533,0.534291,0.535209
1565930864.933,0.534412,0.535231
1565930891.333,0.534505,0.535289
1565930918.933,0.534497,0.535256
1565930945.333,0.53453,0.535245
1565930971.733,0.534476,0.535308
1565930998.1330001,0.534535,0.5353
1565931025.733,0.534449,0.535257
1565931052.1330001,0.534505,0.535241
1565931078.533,0.534412,0.535231
1565931106.1330001,0.53453,0.535307
1565931132.533,0.534429,0.535195
1565931158.933,0.534505,0.535333
1565931186.533,0.534372,0.535202
1565931212.933,0.5344,0.53529
1565931239.333,0.534461,0.535267
1565931266.933,0.534379,0.535156
1565931293.333,0.534368,0.535196
1565931319.733,0.534351,0.535207
1565931346.1330001,0.534566,0.535288
1565931373.733,0.534576,0.535327
1565931400.1330001,0.534489,0.53532
1565931426.533,0.534422,0.535226
1565931454.1330001,0.534402,0.535278
1565931480.533,0.534396,0.535241
1565931506.933,0.534367,0.535074
1565931534.533,0.5345,0.535349
1565931560.933,0.534472,0.535262
1565931587.333,0.53441,0.535272
1565931614.933,0.534443,0.535238
1565931641.333,0.534557,0.535363
1565931667.733,0.534475,0.535196
1565931695.333,0.53453,0.535317
1565931721.733,0.534451,0.53519
1565931748.1330001,0.53433,0.535206
1565931774.533,0.534379,0.535265
1565931802.1330001,0.534493,0.53525
1565931828.533,0.534538,0.535293
1565931854.933,0.534476,0.535278
1565931882.533,0.534441,0.535217
1565931908.933,0.534493,0.535286
1565931935.333,0.534435,0.535302
1565931962.933,0.534472,0.535297
1565931989.333,0.534457,0.535193
1565932015.733,0.534391,0.53529
1565932043.333,0.534505,0.53529
1565932069.733,0.534602,0.535297
1565932096.1330001,0.534472,0.535212
1565932122.533,0.534405,0.535315
1565932150.1330001,0.534442,0.535292
1565932176.533,0.534381,0.535216
1565932202.933,0.534363,0.535167
1565932230.533,0.53454,0.535341
1565932256.933,0.534524,0.535289
1565932283.333,0.534583,0.535321
1565932310.933,0.534514,0.535271
1565932337.333,0.534373,0.535259
1565932363.733,0.534534,0.535291
1565932391.333,0.534476,0.535226
1565932417.733,0.53446,0.535208
1565932444.1330001,0.534442,0.53521
1565932470.533,0.534433,0.535217
1565932498.1330001,0.5345,0.53527
1565932524.533,0.534407,0.535218
1565932550.933,0.534461,0.535281
1565932578.533,0.534442,0.53526
1565932631.333,0.534544,0.535242
1565932658.933,0.534473,0.535268
1565932685.333,0.534453,0.535217
1565932711.733,0.534327,0.535243
1565932739.333,0.534124,0.535323
1565932765.733,0.534487,0.535183
1565932792.1330001,0.5344,0.535184
1565932819.733,0.534446,0.535244
1565932846.1330001,0.534504,0.535296
1565932872.533,0.534299,0.535151
1565932898.933,0.534539,0.535368
1565932926.533,0.534358,0.535191
1565932952.933,0.534398,0.535252
1565932979.333,0.534444,0.535135
1565933006.933,0.534321,0.535132
1565933033.333,0.534484,0.535201
1565933059.733,0.534555,0.535245
1565933087.333,0.534418,0.535271
1565933113.733,0.534344,0.535098
1565933140.1330001,0.534396,0.535263
1565933167.733,0.534446,0.535265
1565933194.1330001,0.534427,0.535203
1565933220.533,0.534552,0.535309
1565933246.933,0.534604,0.535296
1565933274.533,0.53441,0.535199
1565933300.933,0.534535,0.535324
1565933327.333,0.534399,0.535193
1565933354.933,0.53445,0.535224
1565933381.333,0.534367,0.535181
1565933407.733,0.534535,0.535328
1565933435.333,0.534457,0.53517
1565933461.733,0.534381,0.535198
1565933488.1330001,0.534368,0.535212
1565933515.733,0.534613,0.535267
1565933542.1330001,0.534466,0.5353
1565933568.533,0.534415,0.535266
1565933596.1330001,0.534385,0.535169
1565933622.533,0.534491,0.535304
1565933648.933,0.534361,0.535164
1565933675.333,0.53447,0.535264
1565933702.933,0.534459,0.535239
1565933729.333,0.534519,0.535332
1565933755.733,0.534493,0.535347
1565933783.333,0.534478,0.535185
1565933809.733,0.534352,0.535186
1565933836.1330001,0.534408,0.535217
1565933863.733,0.5345,0.535256
1565933890.1330001,0.534552,0.535396
1565933916.533,0.534534,0.535239
1565933944.1330001,0.534532,0.535267
1565933970.533,0.534403,0.535255
1565933996.933,0.534433,0.535184
1565934023.333,0.53444,0.535243
1565934050.933,0.534439,0.535273
1565934077.333,0.534357,0.535167
1565934103.733,0.534587,0.535298
1565934131.333,0.534453,0.535242
1565934157.733,0.534432,0.53522
1565934184.1330001,0.534427,0.535141
1565934211.733,0.534356,0.535235
1565934238.1330001,0.534401,0.535187
1565934264.533,0.534336,0.535262
1565934292.1330001,0.534488,0.535222
1565934318.533,0.534424,0.535215
1565934344.933,0.534414,0.53524
1565934372.533,0.534469,0.535207
1565934398.933,0.534518,0.535266
1565934425.333,0.534675,0.535337
1565934451.733,0.534378,0.535166
1565934479.333,0.534478,0.535283
1565934505.733,0.534555,0.535269
1565934532.1330001,0.534332,0.535213
1565934559.733,0.53433,0.535145
1565934586.1330001,0.534431,0.535193
1565934612.533,0.53454,0.535247
1565934640.1330001,0.534414,0.5352
1565934666.533,0.534386,0.535188
1565934692.933,0.534449,0.535248
1565934720.533,0.534383,0.535175
1565934746.933,0.534439,0.535265
1565934773.333,0.534488,0.535224
1565934799.733,0.534342,0.535167
1565934827.333,0.534334,0.535179
1565934853.733,0.534321,0.535255
1565934880.1330001,0.534725,0.535297
1565934907.733,0.534361,0.535244
1565934934.1330001,0.534341,0.535218
1565934960.533,0.534523,0.535326
1565934988.1330001,0.534433,0.535178
1565935014.533,0.534487,0.535292
1565935040.933,0.534491,0.535269
1565935068.533,0.534416,0.535198
1565935094.933,0.534544,0.535348
1565935121.333,0.534395,0.535255
1565935147.733,0.534508,0.535339
1565935175.333,0.534573,0.535391
1565935201.733,0.53436,0.535286
1565935228.1330001,0.534472,0.535295
1565935255.733,0.534405,0.535196
1565935282.1330001,0.534504,0.535256
1565935308.533,0.534487,0.535207
1565935336.1330001,0.534456,0.535182
1565935362.533,0.534524,0.535256
1565935388.933,0.534389,0.535246
1565935416.533,0.534371,0.535269
1565935442.933,0.534368,0.535244
1565935469.333,0.534414,0.535247
1565935496.933,0.534388,0.535162
1565935523.333,0.534436,0.535312
1565935549.733,0.534487,0.535338
1565935576.1330001,0.534408,0.535195
1565935603.733,0.534471,0.535294
1565935630.1330001,0.534395,0.535232
1565935656.533,0.534432,0.535211
1565935684.1330001,0.534415,0.535228
1565935710.533,0.534349,0.53509
1565935736.933,0.534513,0.535286
1565935764.533,0.534498,0.535203
1565935790.933,0.534426,0.535263
1565935817.333,0.534394,0.535296
1565935844.933,0.533959,0.535222
1565935871.333,0.534505,0.535344
1565935897.733,0.534478,0.535277
1565935924.1330001,0.534404,0.535208
1565935951.733,0.534503,0.535306
1565935978.1330001,0.534507,0.535268
1565936004.533,0.534428,0.535248
1565936032.1330001,0.534363,0.535153
1565936058.533,0.534404,0.535203
1565936084.933,0.534018,0.535305
1565936112.533,0.534675,0.53539
1565936138.933,0.53455,0.535262
1565936165.333,0.534359,0.53524
1565936192.933,0.534339,0.535278
1565936219.333,0.534506,0.535246
1565936245.733,0.534486,0.535251
1565936273.333,0.534533,0.535194
1565936299.733,0.534473,0.53536
1565936326.1330001,0.534583,0.53531
1565936352.533,0.53437,0.53516
1565936380.1330001,0.53443,0.535205
1565936406.533,0.534483,0.535275
1565936432.933,0.534513,0.535325
1565936460.533,0.534556,0.535339
1565936486.933,0.534431,0.53526
1565936513.333,0.534524,0.535276
1565936540.933,0.534292,0.535273
1565936567.333,0.534397,0.53531
1565936593.733,0.534496,0.535245
1565936621.333,0.534434,0.535191
1565936647.733,0.534486,0.535285
1565936674.1330001,0.534479,0.535356
1565936700.533,0.534353,0.535253
1565936728.1330001,0.534639,0.535301
1565936754.533,0.534386,0.53527
1565936780.933,0.534309,0.53517
1565936808.533,0.534229,0.535136
1565936834.933,0.534358,0.535185
1565936861.333,0.534476,0.535238
1565936888.933,0.534401,0.535169
1565936915.333,0.534388,0.535137
1565936941.733,0.534445,0.535241
1565936969.333,0.53442,0.535179
1565936995.733,0.534309,0.535201
1565937022.1330001,0.534361,0.535192
1565937049.733,0.534539,0.535277
1565937076.1330001,0.534347,0.535246
1565937102.533,0.534403,0.53523
1565937128.933,0.534455,0.535283
1565937156.533,0.534389,0.535185
1565937182.933,0.534444,0.535253
1565937209.333,0.534498,0.535225
1565937236.933,0.534606,0.535276
1565937263.333,0.534362,0.535284
1565937289.733,0.534361,0.535186
1565937317.333,0.534518,0.535275
1565937343.733,0.534395,0.535316
1565937370.1330001,0.534524,0.535204
1565937397.733,0.534383,0.535271
1565937424.1330001,0.534425,0.535183
1565937450.533,0.534409,0.535238
1565937476.933,0.534398,0.535112
1565937504.533,0.534468,0.535234
1565937530.933,0.534447,0.535244
1565937557.333,0.534366,0.535184
1565937584.933,0.534594,0.535267
1565937611.333,0.534518,0.535245
1565937637.733,0.534513,0.535246
1565937665.333,0.534322,0.53515
1565937691.733,0.534423,0.535224
1565937718.1330001,0.53435,0.535219
1565937745.733,0.534468,0.535261
1565937772.1330001,0.534582,0.535309
1565937798.533,0.534333,0.535168
1565937824.933,0.534526,0.535313
1565937852.533,0.534493,0.53534
1565937878.933,0.534056,0.535216
1565937905.333,0.534411,0.535129
1565937932.933,0.534342,0.53517
1565937959.333,0.534448,0.535192
1565938013.333,0.534315,0.53521
1565938039.733,0.534437,0.535254
1565938066.1330001,0.53453,0.53526
1565938093.733,0.534467,0.535212
1565938120.1330001,0.534334,0.535109
1565938146.533,0.534386,0.535256
1565938174.1330001,0.534433,0.535221
1565938200.533,0.534422,0.535262
1565938226.933,0.534471,0.535205
1565938253.333,0.534349,0.535161
1565938280.933,0.53447,0.535203
1565938307.333,0.534023,0.535234
1565938333.733,0.534383,0.535214
1565938361.333,0.534428,0.535236
1565938387.733,0.534359,0.535394
1565938414.1330001,0.534518,0.535317
1565938441.733,0.534532,0.535267
1565938468.1330001,0.53439,0.535286
1565938494.533,0.534444,0.535393
1565938522.1330001,0.534541,0.535289
1565938548.533,0.534358,0.535319
1565938574.933,0.534533,0.53532
1565938601.333,0.534527,0.535188
1565938628.933,0.534402,0.535253
1565938655.333,0.534388,0.535147
1565938681.733,0.534494,0.535364
1565938709.333,0.534403,0.535211
1565938735.733,0.534344,0.535176
1565938762.1330001,0.53445,0.535227
1565938789.733,0.534427,0.535147
1565938816.1330001,0.534471,0.53523
1565938842.533,0.534467,0.53534
1565938870.1330001,0.53439,0.535195
1565938896.533,0.534503,0.535259
1565938922.933,0.534492,0.535223
1565938950.533,0.534053,0.53524
1565938976.933,0.5344,0.535225
1565939003.333,0.53434,0.535176
1565939029.733,0.534382,0.535209
1565939057.333,0.534553,0.535342
1565939083.733,0.534368,0.535244
1565939110.1330001,0.53447,0.535263
1565939137.733,0.53459,0.535329
1565939164.1330001,0.534394,0.535191
1565939190.533,0.534314,0.535164
1565939218.1330001,0.534364,0.535144
1565939244.533,0.534427,0.535215
1565939270.933,0.534401,0.535246
1565939298.533,0.53439,0.535186
1565939324.933,0.534443,0.535221
1565939351.333,0.534485,0.535315
1565939377.733,0.534418,0.535246
1565939405.333,0.534486,0.535206
1565939431.733,0.534456,0.535273
1565939458.1330001,0.534075,0.535268
1565939485.733,0.53437,0.535236
1565939512.1330001,0.534413,0.535177
1565939538.533,0.534526,0.535315
1565939566.1330001,0.534468,0.535258
1565939592.533,0.534379,0.535201
1565939618.933,0.534427,0.535205
1565939646.533,0.534303,0.535245
1565939672.933,0.534542,0.535251
1565939699.333,0.53448,0.535179
1565939726.933,0.534505,0.535357
1565939753.333,0.534482,0.535271
1565939779.733,0.534423,0.535326
1565939806.1330001,0.534356,0.535286
1565939833.733,0.53446,0.535245
1565939860.1330001,0.534508,0.535263
1565939886.533,0.53449,0.535281
1565939914.1330001,0.534497,0.535264
1565939940.533,0.534476,0.535231
1565939966.933,0.534396,0.535257
1565939994.533,0.534329,0.535238
1565940020.933,0.534552,0.535268
1565940047.333,0.53443,0.535233
1565940074.933,0.534532,0.5353
1565940101.333,0.534458,0.53526
1565940127.733,0.534502,0.53523
1565940154.1330001,0.534348,0.535187
1565940181.733,0.534552,0.535347
1565940208.1330001,0.53434,0.53508
1565940234.533,0.534399,0.535244
1565940288.533,0.534441,0.535189
1565940314.933,0.534432,0.535233
1565940342.533,0.534531,0.535254
1565940368.933,0.534339,0.535247
1565940395.333,0.534447,0.53524
1565940422.933,0.534438,0.535305
1565940449.333,0.534543,0.53528
1565940475.733,0.53455,0.53528
1565940502.1330001,0.534346,0.535234
1565940529.733,0.534386,0.53515
1565940556.1330001,0.534494,0.535275
1565940582.533,0.534374,0.535223
1565940610.1330001,0.534487,0.535231
1565940636.533,0.534239,0.535204
1565940662.933,0.534526,0.535314
1565940690.533,0.534395,0.535238
1565940716.933,0.534442,0.535254
1565940743.333,0.534318,0.535181
1565940770.933,0.534379,0.53528
1565940797.333,0.534305,0.535195
1565940823.733,0.534473,0.535319
1565940851.333,0.53447,0.535252
1565940877.733,0.534379,0.535168
1565940904.1330001,0.534454,0.535267
1565940930.533,0.534368,0.535219
1565940958.1330001,0.534293,0.535248
1565940984.533,0.534591,0.535355
1565941010.933,0.534414,0.535239
1565941038.533,0.534451,0.535216
1565941064.933,0.534512,0.535325
1565941091.333,0.534431,0.535201
1565941118.933,0.534434,0.535304
1565941145.333,0.534529,0.535278
1565941171.733,0.534404,0.535195
1565941199.333,0.534459,0.535274
1565941225.733,0.534388,0.535324
1565941252.1330001,0.534433,0.535271
1565941278.533,0.53442,0.5352
1565941306.1330001,0.534409,0.535196
1565941332.533,0.534526,0.535287
1565941358.933,0.534403,0.535207
1565941386.533,0.53439,0.535205
1565941412.933,0.534502,0.535356
1565941439.333,0.534307,0.535273
1565941466.933,0.534341,0.535263
1565941493.333,0.534212,0.535319
1565941519.733,0.534556,0.535313
1565941547.333,0.534512,0.535319
1565941573.733,0.534545,0.535275
1565941600.1330001,0.534438,0.535203
1565941627.733,0.534423,0.53525
1565941654.1330001,0.534466,0.535286
1565941680.533,0.534032,0.53527
1565941706.933,0.534452,0.535186
1565941734.533,0.534511,0.535268
1565941760.933,0.534391,0.535336
1565941787.333,0.534372,0.535264
1565941814.933,0.534622,0.53534
1565941841.333,0.534476,0.535218
1565941867.733,0.534403,0.535204
1565941921.733,0.534344,0.535188
1565941948.1330001,0.534448,0.535182
1565941975.733,0.534456,0.535245
1565942002.1330001,0.534452,0.535267
1565942028.533,0.534313,0.535199
1565942054.933,0.533992,0.535221
1565942082.533,0.534421,0.535284
1565942108.933,0.534353,0.535118
1565942135.333,0.534351,0.53532
1565942162.933,0.534517,0.535241
1565942189.333,0.534449,0.53526
1565942215.733,0.534451,0.535292
1565942243.333,0.534507,0.535298
1565942269.733,0.534372,0.535226
1565942296.1330001,0.533979,0.535238
1565942323.733,0.534397,0.535222
1565942350.1330001,0.534533,0.535342
1565942376.533,0.534377,0.535174
1565942404.1330001,0.534494,0.535335
1565942430.533,0.534558,0.535307
1565942456.933,0.534425,0.535275
1565942483.333,0.534347,0.535172
1565942510.933,0.534406,0.53529
1565942537.333,0.534517,0.535314
1565942563.733,0.534503,0.535284
1565942591.333,0.534427,0.535196
1565942617.733,0.53449,0.535354
1565942644.1330001,0.534417,0.535232
1565942671.733,0.534531,0.535275
1565942698.1330001,0.534394,0.535237
1565942724.533,0.534548,0.535327
1565942752.1330001,0.534418,0.535211
1565942778.533,0.534481,0.535271
1565942804.933,0.534476,0.535344
1565942831.333,0.534285,0.535289
1565942858.933,0.534349,0.535287
1565942885.333,0.534518,0.535247
1565942911.733,0.5345,0.535257
1565942939.333,0.534375,0.535173
1565942965.733,0.53449,0.535219
1565942992.1330001,0.534423,0.535209
1565943019.733,0.534235,0.535278
1565943046.1330001,0.534463,0.535346
1565943072.533,0.534405,0.535218
1565943100.1330001,0.534535,0.535334
1565943126.533,0.534326,0.535243
1565943152.933,0.534502,0.53532
1565943179.333,0.534424,0.535165
1565943206.933,0.534618,0.535295
1565943233.333,0.534473,0.535225
1565943259.733,0.534481,0.535244
1565943287.333,0.534277,0.535173
1565943313.733,0.534506,0.535363
1565943340.1330001,0.534367,0.535235
1565943367.733,0.534475,0.535255
1565943394.1330001,0.534412,0.535251
1565943420.533,0.534333,0.535189
1565943448.1330001,0.53444,0.535189
1565943474.533,0.534392,0.535231
1565943500.933,0.534317,0.535195
1565943528.533,0.534301,0.535205
1565943554.933,0.534298,0.535199
1565943581.333,0.534481,0.535324
1565943607.733,0.53439,0.535233
1565943635.333,0.534442,0.535319
1565943661.733,0.534439,0.535329
1565943688.1330001,0.534429,0.53521
1565943715.733,0.534412,0.535232
1565943742.1330001,0.534534,0.535315
1565943768.533,0.53441,0.535245
1565943796.1330001,0.53451,0.535246
1565943822.533,0.5344,0.535274
1565943848.933,0.534502,0.535241
1565943876.533,0.534371,0.535295
1565943902.933,0.534243,0.535227
1565943929.333,0.534476,0.53523
1565943955.733,0.534422,0.535147
1565943983.333,0.534457,0.53528
1565944009.733,0.534334,0.535266
1565944036.1330001,0.534393,0.535168
1565944063.733,0.534447,0.5352
1565944090.1330001,0.534438,0.535237
1565944116.533,0.534381,0.535225
1565944144.1330001,0.534417,0.5352
1565944170.533,0.53442,0.535206
1565944196.933,0.534395,0.535234
1565944224.533,0.534389,0.535272
1565944250.933,0.534391,0.53524
1565944277.333,0.534322,0.535206
1565944304.933,0.534384,0.535219
1565944331.333,0.534553,0.535357
1565944357.733,0.534497,0.53526
1565944384.1330001,0.534614,0.535353
1565944411.733,0.534469,0.535244
1565944438.1330001,0.534281,0.535254
1565944464.533,0.534521,0.535262
1565944492.1330001,0.53446,0.535308
1565944518.533,0.534435,0.535266
1565944544.933,0.534438,0.535195
1565944572.533,0.534374,0.5353
1565944598.933,0.534317,0.535171
1565944625.333,0.534483,0.53529
1565944652.933,0.534343,0.535208
1565944679.333,0.534401,0.535221
1565944705.733,0.534338,0.535252
1565944732.1330001,0.534388,0.535203
1565944759.733,0.534387,0.535338
1565944786.1330001,0.534363,0.535274
1565944812.533,0.534354,0.535205
1565944840.1330001,0.53441,0.535229
1565944866.533,0.534512,0.535328
1565944892.933,0.53446,0.535237
1565944920.533,0.53439,0.535215
1565944946.933,0.534513,0.535295
1565944973.333,0.534492,0.535177
1565945000.933,0.534551,0.535406
1565945027.333,0.534348,0.535194
1565945053.733,0.534289,0.535146
1565945081.333,0.53436,0.535292
1565945107.733,0.534341,0.53525
1565945134.1330001,0.534464,0.535306
1565945160.533,0.534324,0.535166
1565945188.1330001,0.534437,0.535275
1565945214.533,0.534521,0.53531
1565945240.933,0.534437,0.535318
1565945268.533,0.534417,0.535219
1565945294.933,0.534413,0.535254
1565945321.333,0.534521,0.535298
1565945348.933,0.534393,0.535264
1565945375.333,0.53445,0.535287
1565945401.733,0.534543,0.535252
1565945429.333,0.534327,0.535178
1565945455.733,0.534489,0.535325
1565945482.1330001,0.534416,0.53518
1565945508.533,0.534469,0.535298
1565945536.1330001,0.534407,0.535312
1565945562.533,0.534457,0.535225
1565945588.933,0.534448,0.535305
1565945616.533,0.53461,0.535291
1565945642.933,0.53449,0.535209
1565945669.333,0.534493,0.535372
1565945696.933,0.534519,0.535231
1565945723.333,0.53439,0.535223
1565945749.733,0.534473,0.535214
1565945777.333,0.534453,0.535213
1565945803.733,0.534571,0.535365
1565945830.1330001,0.534382,0.535299
1565945856.533,0.53455,0.535243
1565945884.1330001,0.534535,0.535354
1565945910.533,0.534536,0.53528
1565945936.933,0.534467,0.535252
1565945964.533,0.534452,0.535231
1565945990.933,0.534384,0.535199
1565946017.333,0.534498,0.535311
1565946044.933,0.534494,0.535246
1565946071.333,0.534359,0.535284
1565946097.733,0.534539,0.535329
1565946125.333,0.534544,0.53534
1565946151.733,0.534543,0.535346
1565946178.1330001,0.534392,0.535279
1565946205.733,0.534506,0.535316
1565946232.1330001,0.534443,0.53533
1565946258.533,0.53455,0.535251
1565946284.933,0.534425,0.535223
1565946312.533,0.534465,0.535162
1565946338.933,0.534482,0.535311
1565946365.333,0.534407,0.535187
1565946392.933,0.534396,0.535251
1565946419.333,0.534444,0.535193
1565946445.733,0.534445,0.535222
1565946473.333,0.534551,0.53529
1565946499.733,0.534236,0.535224
1565946526.1330001,0.534493,0.535291
1565946553.733,0.53435,0.535261
1565946580.1330001,0.534476,0.53516
1565946606.533,0.534566,0.535259
1565946632.933,0.534316,0.53518
1565946660.533,0.5345,0.535195
1565946686.933,0.534382,0.535265
1565946713.333,0.534327,0.535171
1565946740.933,0.534431,0.535219
1565946767.333,0.534468,0.535193
1565946793.733,0.534475,0.535213
1565946821.333,0.534486,0.535274
1565946847.733,0.534329,0.535191
1565946874.1330001,0.534411,0.535222
1565946901.733,0.534587,0.535357
1565946928.1330001,0.534498,0.535238
1565946954.533,0.534381,0.535221
1565946982.1330001,0.53445,0.535282
1565947008.533,0.534476,0.535169
1565947034.933,0.534546,0.53532
1565947061.333,0.534422,0.535192
1565947088.933,0.534362,0.535198
1565947115.333,0.534429,0.535222
1565947141.733,0.534405,0.535248
1565947169.333,0.534461,0.535175
1565947195.733,0.534442,0.535229
1565947222.1330001,0.534379,0.535256
1565947249.733,0.534326,0.5353
1565947276.1330001,0.534441,0.5352
1565947302.533,0.534316,0.535305
1565947330.1330001,0.534487,0.535297
1565947356.533,0.534544,0.535315
1565947382.933,0.534344,0.535195
1565947409.333,0.534399,0.535217
1565947436.933,0.534342,0.535124
1565947463.333,0.534573,0.535343
1565947489.733,0.534513,0.535274
1565947517.333,0.534322,0.535271
1565947543.733,0.534379,0.535256
1565947570.1330001,0.534498,0.535337
1565947597.733,0.534367,0.535263
1565947624.1330001,0.534045,0.535394
1565947650.533,0.534476,0.53522
1565947678.1330001,0.5344,0.535233
1565947704.533,0.534398,0.535126
1565947730.933,0.534445,0.535264
1565947758.533,0.53426,0.535299
1565947784.933,0.534374,0.535208
1565947811.333,0.534488,0.53524
1565947837.733,0.534437,0.535222
1565947865.333,0.534479,0.535309
1565947891.733,0.534352,0.535299
1565947918.1330001,0.534393,0.535226
1565947945.733,0.534441,0.535247
1565947972.1330001,0.534679,0.535296
1565947998.533,0.534444,0.535228
1565948026.1330001,0.534378,0.535272
1565948052.533,0.534411,0.535225
1565948078.933,0.534324,0.535053
1565948106.533,0.534461,0.535282
1565948132.933,0.534577,0.535308
1565948159.333,0.53439,0.535244
1565948185.733,0.534374,0.535302
1565948213.333,0.534486,0.535232
1565948239.733,0.534491,0.535282
1565948266.1330001,0.534378,0.535213
1565948293.733,0.534436,0.535202
1565948320.1330001,0.534487,0.535299
1565948346.533,0.534416,0.535217
1565948374.1330001,0.53441,0.53518
1565948400.533,0.534406,0.53516
1565948426.933,0.534457,0.535309
1565948454.533,0.534338,0.535188
1565948480.933,0.534377,0.535195
1565948507.333,0.534551,0.535251
1565948533.733,0.534485,0.5353
1565948561.333,0.534442,0.535263
1565948587.733,0.534552,0.535304
1565948614.1330001,0.534475,0.535271
1565948641.733,0.534415,0.535276
1565948668.1330001,0.534472,0.53533
1565948694.533,0.534031,0.535316
1565948722.1330001,0.53432,0.53514
1565948748.533,0.534313,0.535183
1565948774.933,0.534497,0.535298
1565948802.533,0.534599,0.535327
1565948828.933,0.534536,0.535271
1565948855.333,0.534349,0.53518
1565948882.933,0.534028,0.535266
1565948909.333,0.534385,0.535323
1565948935.733,0.534572,0.53531
1565948962.1330001,0.534578,0.535291
1565948989.733,0.53449,0.535336
1565949016.1330001,0.53454,0.535258
1565949042.533,0.534287,0.535143
